sample,DDX11L1,WASH7P,MIR6859-1,MIR1302-2HG,FAM138A,OR4G4P,OR4G11P,OR4F5,RP11-34P13.7,CICP27,tissue_type
GTEX-R55E-2526-SM-2TC6H,0.0258,4.165,0.0,0.05151,0.07318,0.0,0.0949,0.1458,0.0,0.06442,Cerebellum 
GTEX-RNOR-0011-R1A-SM-CNNP5,0.0,1.3719999999999999,0.0,0.0,0.0,0.02307,0.0,0.1267,0.0,0.04478,Hippocampus 
GTEX-RNOR-0011-R3A-SM-5SI8E,0.0,1.926,0.0,0.06026,0.0,0.06213,0.08327000000000001,0.028419999999999997,0.0,0.007537,Anterior cingulate cortex (BA24) 
GTEX-RNOR-0011-R4A-SM-3GAD3,0.0199,3.0060000000000002,0.0,0.03974,0.05646,0.2048,0.1464,0.1499,0.016730000000000002,0.039760000000000004,Amygdala 
GTEX-RNOR-0011-R5A-SM-2TF4J,0.0,1.635,0.0,0.0,0.0,0.06462999999999999,0.0,0.2957,0.0,0.09409,Caudate (basal ganglia) 
GTEX-RNOR-0011-R7A-SM-2TF4V,0.0,2.958,0.0,0.0,0.02802,0.04067,0.109,0.07442,0.06642999999999999,0.01973,Putamen (basal ganglia) 
GTEX-RNOR-0011-R8A-SM-EZ6MN,0.0,1.7530000000000001,0.0,0.1241,0.0,0.0,0.0381,0.07803,0.01741,0.031030000000000002,Hypothalamus 
GTEX-RNOR-0011-R9A-SM-2TF52,0.0,4.832,0.0,0.0,0.0,0.1863,0.33299999999999996,0.3409,0.07608,0.4972,Spinal cord (cervical c-1) 
GTEX-RNOR-2226-SM-2TF5O,0.0,5.827000000000001,0.0,0.0,0.0,0.0631,0.05637999999999999,0.1155,0.0,0.07655,Cerebellum 
GTEX-RNOR-2326-SM-2TF4I,0.0,3.772,0.0,0.08968999999999999,0.03186,0.1387,0.2479,0.1269,0.056639999999999996,0.04487,Cortex 
GTEX-RU72-0011-R11A-SM-CM2U1,0.0,3.615,0.0,0.0,0.0,0.0,0.0,0.0,0.1069,0.1482,Cerebellar Hemisphere 
GTEX-RU72-0011-R2A-SM-2TF6O,0.0,1.431,0.0,0.0,0.0,0.2661,0.1784,0.2435,0.1359,0.113,Substantia nigra 
GTEX-RU72-0011-R5A-SM-2TF6U,0.03117,0.6899,0.0,0.062229999999999994,0.0,0.06416000000000001,0.5733,0.3522,0.0,0.0467,Caudate (basal ganglia) 
GTEX-RU72-0011-R6A-SM-2TF71,0.0,0.55,0.0,0.0,0.0,0.1581,0.07064,0.1447,0.0,0.0,Nucleus accumbens (basal ganglia) 
GTEX-RU72-0011-R7A-SM-2TF5U,0.0,0.353,0.0,0.1083,0.0,0.3348,0.4987,0.8170000000000001,0.02279,0.02708,Putamen (basal ganglia) 
GTEX-RU72-0011-R8A-SM-2TF61,0.0,1.598,0.0,0.0,0.0,0.1053,0.1881,0.1926,0.1719,0.1022,Hypothalamus 
GTEX-RU72-0011-R9A-SM-2TF67,0.0,1.159,0.0,0.1905,0.045110000000000004,0.3928,0.0585,0.3594,0.1337,0.0,Spinal cord (cervical c-1) 
GTEX-RU72-2926-SM-2TF66,0.1465,2.051,0.0,0.1463,0.0,0.0754,0.4043,0.414,0.0,0.2378,Cerebellum 
GTEX-RU72-3026-SM-CYPRV,0.014530000000000001,1.1540000000000001,0.0,0.05801,0.0,0.0,0.05345,0.0,0.06106,0.014509999999999999,Cortex 
GTEX-RVPV-0011-R11A-SM-2TF6F,0.0,1.7930000000000001,0.0,0.0,0.0,0.0,0.1206,0.1853,0.0,0.08188,Cerebellar Hemisphere 
GTEX-RVPV-0011-R3A-SM-2TF63,0.02905,1.9669999999999999,0.0,0.05801,0.1236,0.1794,0.4275,0.6567,0.1465,0.07255,Anterior cingulate cortex (BA24) 
GTEX-RVPV-0011-R5A-SM-2TF69,0.0,1.215,0.0,0.0,0.0,0.1281,0.6868,0.4688,0.05231,0.1865,Caudate (basal ganglia) 
GTEX-S7PM-0011-R5A-SM-3NM8G,0.01158,0.7989,0.0,0.023119999999999998,0.01642,0.07149,0.1491,0.1745,0.009732,0.011559999999999999,Caudate (basal ganglia) 
GTEX-S7PM-0011-R6A-SM-3NM8F,0.010579999999999999,0.6476,0.0,0.04226,0.015009999999999999,0.1743,0.1168,0.0598,0.02669,0.0,Nucleus accumbens (basal ganglia) 
GTEX-S7SE-0011-R10A-SM-2XCDF,0.0,1.189,0.0,0.04446,0.0,0.0,0.1229,0.2097,0.0,0.01112,Frontal Cortex (BA9) 
GTEX-S7SE-0011-R11A-SM-2XCDD,0.14,3.555,0.0,0.0,0.0,0.1441,0.5151,0.2637,0.0,0.06992000000000001,Cerebellar Hemisphere 
GTEX-S7SE-0011-R1A-SM-2XCDE,0.01825,1.046,0.0,0.07288,0.0,0.1503,0.1679,0.1719,0.06137000000000001,0.0,Hippocampus 
GTEX-S7SE-0011-R2A-SM-2XCDC,0.0,2.9330000000000003,0.0,0.1451,0.0,0.0,0.2673,0.1825,0.02036,0.06047999999999999,Substantia nigra 
GTEX-S7SE-0011-R4A-SM-2XCDB,0.0,1.321,0.0,0.07945,0.0,0.08191,0.2562,0.2623,0.01672,0.04968,Amygdala 
GTEX-S7SE-0011-R5A-SM-2XCDA,0.0,0.9722,0.0,0.09318,0.0662,0.09606,0.5151,0.0879,0.03923,0.04662,Caudate (basal ganglia) 
GTEX-S7SE-0011-R6A-SM-2XCD9,0.0,1.7080000000000002,0.0,0.05457000000000001,0.03877,0.0,0.2514,0.05148,0.0,0.0,Nucleus accumbens (basal ganglia) 
GTEX-S7SE-0011-R7A-SM-2XCDI,0.02543,1.556,0.0,0.0,0.03606,0.157,0.0,0.1437,0.0,0.0,Putamen (basal ganglia) 
GTEX-S7SE-0011-R8A-SM-2XCDG,0.0,1.819,0.0,0.052629999999999996,0.0,0.1085,0.2424,0.5461,0.1551,0.0395,Hypothalamus 
GTEX-S7SE-2526-SM-2XCDL,0.05749,7.035,0.0,0.0,0.0,0.059160000000000004,0.05287000000000001,0.3789,0.07247999999999999,0.1435,Cerebellum 
GTEX-T2IS-0011-R11A-SM-32QPC,0.0,5.399,0.0,0.0,0.0,0.04565,0.1632,0.0,0.055920000000000004,0.02215,Cerebellar Hemisphere 
GTEX-T2IS-0011-R2A-SM-32QPF,0.0,2.673,0.0,0.02827,0.0,0.1166,0.026039999999999997,0.1067,0.07141,0.1131,Substantia nigra 
GTEX-T2IS-0011-R3A-SM-32QPB,0.0,2.7260000000000004,0.0,0.03167,0.044989999999999995,0.09794,0.08752,0.1494,0.03999,0.03168,Anterior cingulate cortex (BA24) 
GTEX-T2IS-0011-R5A-SM-32QP4,0.0,1.141,0.0,0.02536,0.0,0.07843,0.1168,0.09569,0.0427,0.019030000000000002,Caudate (basal ganglia) 
GTEX-T2IS-0011-R6A-SM-32QP2,0.014180000000000002,2.16,0.0,0.05661,0.060329999999999995,0.08753999999999999,0.1043,0.1335,0.0,0.014159999999999999,Nucleus accumbens (basal ganglia) 
GTEX-T2IS-2926-SM-32QPO,0.0,7.4479999999999995,0.0,0.0,0.0,0.0,0.1361,0.09287999999999999,0.1865,0.2709,Cerebellum 
GTEX-T2IS-3026-SM-32QPM,0.0,3.02,0.0,0.08628,0.02043,0.08895,0.1855,0.2442,0.1211,0.05756,Cortex 
GTEX-T5JC-0011-R10A-SM-32PM2,0.02135,2.1959999999999997,0.0,0.0,0.03028,0.0,0.03927,0.04021,0.0,0.1066,Frontal Cortex (BA9) 
GTEX-T5JC-0011-R11A-SM-32PMB,0.0,7.777,0.0,0.0,0.0,0.0,0.0,0.0,0.08707000000000001,0.06898,Cerebellar Hemisphere 
GTEX-T5JC-0011-R1A-SM-32PM6,0.0,1.999,0.0,0.0,0.1281,0.0,0.4153,0.5103,0.1518,0.0,Hippocampus 
GTEX-T5JC-0011-R2A-SM-32PLZ,0.0,2.109,0.0,0.03945,0.0,0.08134,0.1817,0.07443,0.049819999999999996,0.1875,Substantia nigra 
GTEX-T5JC-0011-R4A-SM-32PLT,0.0,2.384,0.4352,0.0,0.0,0.035230000000000004,0.03148,0.06447,0.1295,0.1539,Amygdala 
GTEX-T5JC-0011-R5A-SM-32PLK,0.0,2.072,0.0,0.0,0.0,0.0,0.04647,0.09516000000000001,0.1274,0.08832000000000001,Caudate (basal ganglia) 
GTEX-T5JC-0011-R6A-SM-D3L87,0.013309999999999999,1.369,0.0,0.07972,0.0,0.05479,0.1469,0.0752,0.1342,0.09306,Nucleus accumbens (basal ganglia) 
GTEX-T5JC-0011-R7A-SM-32PME,0.0,1.8019999999999998,0.0,0.02607,0.0,0.05375,0.02402,0.12300000000000001,0.02195,0.0326,Putamen (basal ganglia) 
GTEX-T5JC-0011-R8A-SM-32PLM,0.0,3.0580000000000003,0.0,0.0,0.0,0.03555,0.1906,0.09759,0.07259,0.0,Hypothalamus 
GTEX-T5JC-0011-R9A-SM-32PLV,0.0,4.3660000000000005,0.0,0.0,0.028999999999999998,0.0,0.0,0.0,0.0,0.061270000000000005,Spinal cord (cervical c-1) 
GTEX-T5JC-2326-SM-32PMR,0.059329999999999994,11.9,0.0,0.0,0.0,0.06106,0.054560000000000004,0.0,0.1247,0.0,Cerebellum 
GTEX-T5JC-2426-SM-3NMDB,0.0,3.158,0.0,0.07175,0.0,0.1109,0.03305,0.1692,0.0,0.03589,Cortex 
GTEX-T6MN-0011-R10A-SM-32QP7,0.0,3.77,0.0,0.03304,0.0,0.1022,0.06087000000000001,0.187,0.2086,0.124,Frontal Cortex (BA9) 
GTEX-T6MN-0011-R11A-SM-32QOX,0.0,7.763,0.0,0.0,0.0,0.0,0.0,0.0,0.1647,0.1118,Cerebellar Hemisphere 
GTEX-T6MN-0011-R1A-SM-32QOY,0.0,3.002,0.0,0.0,0.0,0.1929,0.1034,0.1765,0.2363,0.01872,Hippocampus 
GTEX-T6MN-0011-R2A-SM-32QOW,0.0,5.561,0.0,0.0,0.02244,0.032560000000000006,0.1746,0.029789999999999997,0.2127,0.1343,Substantia nigra 
GTEX-T6MN-0011-R4A-SM-32QPG,0.0,1.89,0.0,0.0707,0.050230000000000004,0.0,0.1303,0.1334,0.4465,0.03537,Amygdala 
GTEX-T6MN-0011-R5A-SM-32QPD,0.0,2.542,0.0,0.024669999999999997,0.0,0.0,0.09091,0.1629,0.1662,0.06171,Caudate (basal ganglia) 
GTEX-T6MN-0011-R6A-SM-32QP8,0.0,2.715,0.0,0.03589,0.0255,0.185,0.03306,0.06771,0.1813,0.008978,Nucleus accumbens (basal ganglia) 
GTEX-T6MN-0011-R7A-SM-32QP5,0.0,3.19,0.0,0.0,0.0316,0.2751,0.0,0.3357,0.1123,0.0,Putamen (basal ganglia) 
GTEX-T6MN-0011-R8A-SM-32QP3,0.0,2.58,0.0,0.07993,0.02839,0.1648,0.1473,0.0754,0.03365,0.02999,Hypothalamus 
GTEX-T6MN-0011-R9A-SM-32QOZ,0.07792,1.075,0.0,0.031110000000000002,0.0,0.09623,0.1147,0.2055,0.0262,0.0,Spinal cord (cervical c-1) 
GTEX-T6MN-2526-SM-32PMN,0.055810000000000005,9.083,0.0,0.0,0.0,0.0,0.0,0.2102,0.023459999999999998,0.02787,Cerebellum 
GTEX-T6MN-2626-SM-32PMQ,0.0,4.736000000000001,0.0,0.06884,0.04891,0.07097,0.06342,0.1299,0.07246,0.03444,Cortex 
GTEX-TSE9-0011-R10A-SM-3DB7O,0.0,5.025,0.0,0.03902,0.0,0.1207,0.08987,0.2025,0.008214,0.00488,Frontal Cortex (BA9) 
GTEX-TSE9-0011-R11A-SM-3DB7N,0.04253,6.053999999999999,0.0,0.05661,0.02011,0.02918,0.05215,0.0801,0.0,0.021240000000000002,Cerebellar Hemisphere 
GTEX-TSE9-0011-R1A-SM-3DB7E,0.0,1.723,0.0,0.1428,0.02537,0.0,0.1316,0.2358,0.0451,0.05359,Hippocampus 
GTEX-TSE9-0011-R4A-SM-3DB7H,0.0,1.994,0.0,0.02427,0.017240000000000002,0.1251,0.1565,0.2519,0.01022,0.0,Amygdala 
GTEX-TSE9-0011-R5A-SM-3DB7J,0.0,1.939,0.0,0.10400000000000001,0.014769999999999998,0.0,0.1724,0.05885,0.017509999999999998,0.036410000000000005,Caudate (basal ganglia) 
GTEX-TSE9-0011-R6A-SM-3DB7L,0.0,2.258,0.0,0.03645,0.01295,0.03758,0.1007,0.1032,0.0,0.009117,Nucleus accumbens (basal ganglia) 
GTEX-TSE9-0011-R7A-SM-3DB7P,0.01445,1.129,0.0,0.05772000000000001,0.040999999999999995,0.11900000000000001,0.1063,0.2178,0.0243,0.007219,Putamen (basal ganglia) 
GTEX-TSE9-0011-R8A-SM-3DB7R,0.02395,2.432,0.0,0.04782,0.06795,0.1479,0.4406,0.2256,0.04027,0.03589,Hypothalamus 
GTEX-TSE9-0011-R9A-SM-3DB7Q,0.022690000000000002,4.018,0.0,0.0,0.0,0.1868,0.1461,0.1923,0.009538,0.034,Spinal cord (cervical c-1) 
GTEX-TSE9-2926-SM-3DB77,0.01706,11.06,0.0,0.03406,0.0242,0.03511,0.0,0.06426,0.0717,0.1278,Cerebellum 
GTEX-TSE9-3026-SM-3DB76,0.02188,5.2989999999999995,0.0,0.04369,0.0,0.02252,0.2214,0.10300000000000001,0.01839,0.02186,Cortex 
GTEX-UTHO-0011-R10A-SM-3GIJQ,0.0,7.971,0.0,0.047560000000000005,0.0,0.09807,0.04382,0.1795,0.4606,0.0238,Frontal Cortex (BA9) 
GTEX-UTHO-0011-R11A-SM-3GIJE,0.030389999999999997,8.427999999999999,0.0,0.0,0.0,0.1251,0.0559,0.2862,0.07664,0.03036,Cerebellar Hemisphere 
GTEX-UTHO-0011-R1A-SM-3GIJO,0.0,2.987,0.0,0.03606,0.02562,0.0,0.06645,0.2041,0.0,0.0,Hippocampus 
GTEX-UTHO-0011-R2A-SM-3GIKC,0.05325,4.541,0.0,0.0,0.0,0.0548,0.1469,0.2006,0.1343,0.0133,Substantia nigra 
GTEX-UTHO-0011-R3A-SM-3GIK8,0.0,2.832,0.0,0.08772999999999999,0.031160000000000004,0.1357,0.1616,0.2483,0.036930000000000004,0.1536,Anterior cingulate cortex (BA24) 
GTEX-UTHO-0011-R4A-SM-3GIJP,0.0,2.89,0.0,0.0,0.0,0.08462,0.1512,0.03871,0.06911,0.02053,Amygdala 
GTEX-UTHO-0011-R5A-SM-3GIJD,0.0,1.635,0.0,0.0,0.1113,0.0,0.0,0.0,0.06598,0.0392,Caudate (basal ganglia) 
GTEX-UTHO-0011-R6A-SM-3GIJW,0.01592,3.358,0.0,0.03179,0.0,0.1311,0.1171,0.02999,0.02677,0.0159,Nucleus accumbens (basal ganglia) 
GTEX-UTHO-2926-SM-3P5Z9,0.0,5.797000000000001,0.0,0.0,0.0,0.0,0.04095,0.1258,0.01871,0.2224,Cerebellum 
GTEX-UTHO-3026-SM-3GAFB,0.01065,5.382000000000001,0.0,0.0,0.01511,0.04386,0.07839,0.1605,0.06269,0.01064,Cortex 
GTEX-WHSE-0011-R10A-SM-EYYVG,0.01643,1.454,0.0,0.0,0.0,0.03381,0.09065,0.1547,0.01381,0.04923,Frontal Cortex (BA9) 
GTEX-WHSE-0011-R11A-SM-3P5YY,0.037239999999999995,3.8310000000000004,0.0,0.03718,0.0,0.0,0.1713,0.2104,0.07826,0.0279,Cerebellar Hemisphere 
GTEX-WHSE-0011-R1A-SM-3P5ZK,0.02815,1.686,0.0,0.08431,0.01996,0.05794,0.1036,0.07952999999999999,0.02366,0.049210000000000004,Hippocampus 
GTEX-WHSE-0011-R2A-SM-3P5ZL,0.017,1.704,0.0,0.0,0.0,0.105,0.06253,0.1281,0.028569999999999998,0.016980000000000002,Substantia nigra 
GTEX-WHSE-0011-R3A-SM-3P5ZM,0.02808,1.17,0.0,0.028030000000000003,0.01991,0.0289,0.1033,0.07933,0.0118,0.04908,Anterior cingulate cortex (BA24) 
GTEX-WHSE-0011-R4A-SM-3P5ZN,0.01701,1.462,0.0,0.06792000000000001,0.0,0.105,0.09386,0.0961,0.0,0.08494,Amygdala 
GTEX-WHSE-0011-R6A-SM-3P5ZP,0.0,1.111,0.0,0.05977999999999999,0.021230000000000002,0.1233,0.1652,0.0282,0.03775,0.022430000000000002,Nucleus accumbens (basal ganglia) 
GTEX-WHSE-0011-R7A-SM-3P5YZ,0.0,1.3430000000000002,0.0,0.0,0.01876,0.08167,0.2189,0.1744,0.0,0.019819999999999997,Putamen (basal ganglia) 
GTEX-WHSE-0011-R8A-SM-3P5Z1,0.0,1.734,0.0,0.03092,0.0,0.03188,0.028489999999999998,0.08752,0.0,0.06188,Hypothalamus 
GTEX-WHSE-2926-SM-3NMBG,0.02334,6.806,0.0,0.09319,0.0331,0.0,0.08585,0.08791,0.05885,0.08159,Cerebellum 
GTEX-WHSE-3026-SM-3P5ZH,0.01925,1.88,0.0,0.03843,0.0,0.07925,0.07082000000000001,0.1088,0.0,0.1634,Cortex 
GTEX-WL46-0011-R10A-SM-3MJFQ,0.0,2.428,0.0,0.06366000000000001,0.045219999999999996,0.06563,0.0,0.06005,0.0268,0.055729999999999995,Frontal Cortex (BA9) 
GTEX-WL46-0011-R11A-SM-3MJFT,0.0,8.395,0.0,0.045489999999999996,0.0,0.0,0.04191,0.08582999999999999,0.01915,0.04552,Cerebellar Hemisphere 
GTEX-WL46-0011-R1A-SM-3LK6M,0.0,2.491,0.0,0.041069999999999995,0.0,0.08469,0.1514,0.3487,0.01729,0.0,Hippocampus 
GTEX-WL46-0011-R3A-SM-3TW8E,0.0,2.092,0.0,0.07207999999999999,0.0,0.0,0.0332,0.034,0.0,0.01803,Anterior cingulate cortex (BA24) 
GTEX-WL46-0011-R5A-SM-3LK6V,0.01942,2.654,0.0,0.07753,0.0,0.03996,0.1786,0.07313,0.016319999999999998,0.009696,Caudate (basal ganglia) 
GTEX-WL46-0011-R6A-SM-3LK6X,0.0,2.279,0.0,0.03394,0.02411,0.03499,0.03126,0.1281,0.01429,0.1188,Nucleus accumbens (basal ganglia) 
GTEX-WL46-0011-R7A-SM-3LK7X,0.0148,1.965,0.0,0.0,0.0,0.06091,0.1089,0.1951,0.03731,0.02217,Putamen (basal ganglia) 
GTEX-WL46-0011-R9A-SM-3MJFP,0.0,3.005,0.0,0.0,0.02168,0.09437000000000001,0.056220000000000006,0.08635,0.025689999999999998,0.015269999999999999,Spinal cord (cervical c-1) 
GTEX-WL46-2826-SM-3LK81,0.0,8.152000000000001,0.0,0.06867999999999999,0.0,0.0,0.0,0.0,0.028919999999999998,0.051539999999999996,Cerebellum 
GTEX-WL46-2926-SM-3LK82,0.0,2.9339999999999997,0.0,0.0,0.0,0.0,0.1201,0.09226000000000001,0.01372,0.0,Cortex 
GTEX-WVLH-0011-R10A-SM-3MJFM,0.0,3.5580000000000003,0.0,0.04011,0.0,0.0,0.07391,0.07568,0.050660000000000004,0.05017,Frontal Cortex (BA9) 
GTEX-WVLH-0011-R11A-SM-3MJFO,0.0,5.2,0.0,0.0,0.0,0.057089999999999995,0.0,0.052239999999999995,0.09325,0.1108,Cerebellar Hemisphere 
GTEX-WVLH-0011-R1A-SM-4MVOK,0.0,1.486,0.0,0.02373,0.05058,0.1468,0.04373,0.1791,0.01998,0.0,Hippocampus 
GTEX-WVLH-0011-R4A-SM-3MJFS,0.01679,1.804,0.0,0.0,0.023819999999999997,0.121,0.09267,0.09489,0.021169999999999998,0.01258,Amygdala 
GTEX-WVLH-0011-R5A-SM-3MJFW,0.0,1.726,0.0,0.0,0.0,0.0,0.0762,0.07802,0.05803,0.055170000000000004,Caudate (basal ganglia) 
GTEX-WVLH-0011-R6A-SM-3MJFZ,0.0,2.6830000000000003,0.0,0.03071,0.0,0.06332,0.08488,0.08691,0.0905,0.04609,Nucleus accumbens (basal ganglia) 
GTEX-WVLH-0011-R7A-SM-3MJFB,0.021509999999999998,1.5130000000000001,0.0,0.021480000000000003,0.0,0.06642,0.03957,0.1216,0.04521,0.010740000000000001,Putamen (basal ganglia) 
GTEX-WVLH-0011-R8A-SM-3MJFC,0.0,1.365,0.0,0.024059999999999998,0.01709,0.0496,0.1108,0.022690000000000002,0.040510000000000004,0.012029999999999999,Hypothalamus 
GTEX-WVLH-2926-SM-3MJG5,0.02241,5.9510000000000005,0.0,0.0,0.0,0.09224,0.1236,0.0,0.0565,0.05595,Cerebellum 
GTEX-WVLH-3026-SM-3MJG9,0.0,3.693,0.0,0.03331,0.047330000000000004,0.034339999999999996,0.03069,0.03142,0.1122,0.008331999999999999,Cortex 
GTEX-WWYW-0011-R10A-SM-3NB35,0.0,5.167000000000001,0.0,0.03903,0.02773,0.1207,0.03596,0.1841,0.0,0.0,Frontal Cortex (BA9) 
GTEX-WWYW-0011-R11A-SM-3NB38,0.04092,12.97,0.0,0.0,0.029019999999999997,0.1263,0.03764,0.03854,0.0516,0.06131,Cerebellar Hemisphere 
GTEX-WWYW-0011-R1A-SM-3TW8G,0.0,2.77,0.0,0.0297,0.0,0.0,0.0,0.05604,0.03751,0.04458,Hippocampus 
GTEX-WWYW-0011-R5A-SM-3NB3E,0.01594,3.9219999999999997,0.0,0.0,0.0,0.0328,0.058629999999999995,0.030019999999999998,0.0134,0.023880000000000002,Caudate (basal ganglia) 
GTEX-WWYW-0011-R6A-SM-3NB3G,0.0,3.4989999999999997,0.4068,0.06387999999999999,0.022690000000000002,0.06586,0.05885,0.1808,0.0,0.03995,Nucleus accumbens (basal ganglia) 
GTEX-WWYW-0011-R7A-SM-3NB3H,0.0,3.7239999999999998,0.0,0.0,0.0,0.05801,0.02592,0.1062,0.01184,0.02815,Putamen (basal ganglia) 
GTEX-WWYW-0011-R8A-SM-3NB3S,0.0,3.0189999999999997,0.0,0.0,0.03675,0.1067,0.07149,0.122,0.01089,0.07117000000000001,Hypothalamus 
GTEX-WWYW-3026-SM-3NB36,0.02166,14.32,0.0,0.04324,0.0,0.1337,0.1195,0.1224,0.0182,0.09735,Cerebellum 
GTEX-WWYW-3126-SM-3NB39,0.01621,6.456,0.0,0.06471,0.0,0.03336,0.059620000000000006,0.1221,0.05449,0.08094,Cortex 
GTEX-WZTO-0011-R10B-SM-4E3KB,0.0,1.329,0.0,0.0,0.02263,0.03284,0.05869,0.0601,0.05364,0.01594,Frontal Cortex (BA9) 
GTEX-WZTO-0011-R11A-SM-4E3K9,0.025480000000000003,5.54,0.0,0.0,0.0,0.0,0.04686,0.04799,0.0,0.02545,Cerebellar Hemisphere 
GTEX-WZTO-0011-R1B-SM-3NMAR,0.0,3.782,0.0,0.039189999999999996,0.0,0.0,0.07221,0.07393999999999999,0.0165,0.009803000000000001,Hippocampus 
GTEX-WZTO-0011-R3B-SM-3NMC6,0.0,2.602,0.0,0.0,0.0,0.0748,0.03342,0.06844,0.0,0.01815,Anterior cingulate cortex (BA24) 
GTEX-WZTO-0011-R4A-SM-3NMC7,0.01599,1.8319999999999999,0.0,0.0,0.0,0.06583,0.0,0.1205,0.0,0.0,Amygdala 
GTEX-WZTO-0011-R5B-SM-3NMC5,0.0,2.072,0.0,0.05778,0.0,0.059570000000000005,0.026619999999999998,0.05451,0.012159999999999999,0.05781,Caudate (basal ganglia) 
GTEX-WZTO-0011-R6B-SM-4E3J6,0.0,2.412,0.0,0.03457,0.0,0.0,0.06369,0.1304,0.01455,0.0,Nucleus accumbens (basal ganglia) 
GTEX-WZTO-0011-R7B-SM-4E3IS,0.0,1.75,0.0,0.0617,0.0,0.1272,0.028419999999999997,0.0291,0.02597,0.02315,Putamen (basal ganglia) 
GTEX-WZTO-0011-R8A-SM-4E3II,0.01731,2.524,0.0,0.0,0.02455,0.03563,0.06368,0.1304,0.0291,0.0,Hypothalamus 
GTEX-WZTO-2826-SM-3NM8P,0.0,6.505,0.0,0.0,0.0,0.09522,0.1276,0.1307,0.0,0.0,Cerebellum 
GTEX-WZTO-2926-SM-3NM9I,0.0,2.396,0.0,0.0,0.0231,0.033530000000000004,0.029960000000000004,0.030680000000000002,0.0,0.0244,Cortex 
GTEX-X261-0011-R10B-SM-4E3JT,0.0139,2.642,0.0,0.0,0.0,0.14300000000000002,0.1534,0.1309,0.0,0.04165,Frontal Cortex (BA9) 
GTEX-X261-0011-R11A-SM-4E3JY,0.0453,3.8339999999999996,0.0,0.09045,0.03213,0.09325,0.125,0.0,0.01904,0.02263,Cerebellar Hemisphere 
GTEX-X261-0011-R5A-SM-3NMB4,0.0,1.159,0.0,0.02503,0.0,0.1032,0.09224,0.1889,0.02108,0.01878,Caudate (basal ganglia) 
GTEX-X261-0011-R6B-SM-4E3J8,0.0,0.4844,0.0,0.0,0.0,0.11599999999999999,0.06221,0.1062,0.0,0.016890000000000002,Nucleus accumbens (basal ganglia) 
GTEX-X261-0011-R7A-SM-4E3JJ,0.01157,0.6477,0.0,0.0,0.01641,0.04763,0.08513,0.1307,0.0,0.0,Putamen (basal ganglia) 
GTEX-X261-0011-R8A-SM-4E3I5,0.01759,2.702,0.0,0.0,0.0,0.0,0.0,0.06625,0.04435,0.0527,Hypothalamus 
GTEX-X261-3126-SM-4PQZC,0.03642,6.353,0.0,0.07271,0.0,0.0,0.0,0.06859,0.0,0.03637,Cerebellum 
GTEX-X4EP-0011-R10B-SM-4QASJ,0.0,5.47,0.0,0.0,0.03701,0.0,0.0,0.0,0.0,0.013030000000000002,Frontal Cortex (BA9) 
GTEX-X4EP-0011-R11B-SM-4QASK,0.0,11.56,0.0,0.0,0.06427000000000001,0.0,0.0,0.08534,0.07617,0.0,Cerebellar Hemisphere 
GTEX-X4EP-0011-R1A-SM-3P624,0.0,3.745,0.0,0.0,0.0,0.0,0.0,0.046310000000000004,0.0,0.04912,Hippocampus 
GTEX-X4EP-0011-R3A-SM-3P626,0.0,2.472,0.0,0.1264,0.0,0.0,0.0,0.0596,0.133,0.0,Anterior cingulate cortex (BA24) 
GTEX-X4EP-0011-R4B-SM-3P627,0.0,4.69,0.0,0.0,0.0,0.2937,0.0,0.0,0.05996,0.01781,Amygdala 
GTEX-X4EP-0011-R6A-SM-3P629,0.0,3.2030000000000003,0.0,0.0,0.02982,0.0,0.03868,0.1188,0.053020000000000005,0.021,Nucleus accumbens (basal ganglia) 
GTEX-X4EP-0011-R8B-SM-4QASL,0.0,5.12,0.0,0.0,0.055229999999999994,0.0,0.07162,0.1467,0.1964,0.01945,Hypothalamus 
GTEX-X4EP-3026-SM-3P5YP,0.06804,11.78,0.0,0.0,0.0,0.0,0.0,0.0,0.05719,0.06796,Cerebellum 
GTEX-X4XX-0011-R10B-SM-46MWO,0.030889999999999997,2.4530000000000003,0.0,0.0,0.0,0.0,0.05682,0.058179999999999996,0.3116,0.06171,Frontal Cortex (BA9) 
GTEX-X4XX-0011-R11A-SM-46MWQ,0.07422999999999999,5.992000000000001,0.0,0.0,0.0,0.0764,0.0,0.0,0.0312,0.1854,Cerebellar Hemisphere 
GTEX-X4XX-0011-R1B-SM-3P622,0.01266,1.8619999999999999,0.0,0.05055,0.0,0.1042,0.06986,0.09537000000000001,0.03192,0.03161,Hippocampus 
GTEX-X4XX-0011-R2A-SM-3P623,0.02251,4.688,0.0,0.0,0.0,0.04632,0.08279,0.04239,0.0,0.06744,Substantia nigra 
GTEX-X4XX-0011-R3B-SM-46MWK,0.0,2.551,0.0,0.0,0.0,0.0576,0.05148,0.05271,0.07057000000000001,0.04193,Anterior cingulate cortex (BA24) 
GTEX-X4XX-0011-R4B-SM-46MWL,0.03951,2.701,0.0,0.0,0.0,0.04066,0.07267,0.07441,0.06642,0.0,Amygdala 
GTEX-X4XX-0011-R5A-SM-46MWN,0.0777,2.698,0.0,0.0,0.0,0.0,0.047639999999999995,0.048780000000000004,0.043539999999999995,0.0,Caudate (basal ganglia) 
